longitudinal	transverse	vertical
0.115 	0.077 	0.088 
0.008 	0.028 	0.034 
0.015 	-0.003 	0.020 
0.107 	0.059 	0.078 
0.028 	0.043 	0.030 
-0.014 	-0.004 	-0.023 
0.061 	0.036 	0.057 
0.075 	0.064 	0.072 
-0.008 	-0.001 	0.002 
0.021 	0.003 	0.030 
0.091 	0.067 	0.057 
0.001 	0.029 	0.022 
-0.002 	-0.005 	0.032 
0.093 	0.058 	0.076 
0.035 	0.041 	0.054 
-0.018 	-0.016 	0.004 
0.053 	0.023 	0.042 
0.053 	0.062 	0.040 
-0.029 	-0.010 	-0.003 
0.021 	0.005 	0.049 
0.085 	0.056 	0.115 
0.009 	0.006 	0.032 
0.004 	-0.023 	0.031 
0.098 	0.053 	0.079 
0.018 	0.044 	0.045 
-0.020 	-0.012 	0.011 
0.046 	0.016 	0.104 
0.052 	0.062 	0.113 
-0.021 	-0.021 	0.043 
0.025 	-0.014 	0.051 
0.073 	0.059 	0.091 
-0.007 	0.014 	-0.008 
-0.015 	-0.017 	-0.002 
0.057 	0.039 	0.083 
0.018 	0.038 	0.056 
-0.029 	-0.029 	0.009 
0.052 	0.012 	0.067 
0.053 	0.056 	0.048 
-0.038 	-0.021 	-0.024 
0.007 	-0.005 	0.023 
0.068 	0.053 	0.069 
-0.008 	0.001 	0.013 
-0.001 	-0.012 	0.021 
0.063 	0.040 	0.080 
0.023 	0.045 	0.029 
-0.031 	-0.020 	-0.025 
0.052 	0.016 	0.035 
0.050 	0.047 	0.040 
-0.029 	-0.012 	-0.033 
0.014 	-0.011 	0.019 
0.063 	0.053 	0.051 
-0.015 	0.014 	0.000 
-0.016 	-0.012 	0.003 
0.061 	0.039 	0.090 
0.023 	0.045 	0.020 
-0.022 	-0.027 	-0.008 
0.060 	0.029 	0.048 
0.057 	0.072 	0.047 
-0.029 	0.002 	-0.022 
0.008 	0.003 	0.033 
0.065 	0.083 	0.072 
-0.014 	0.028 	0.017 
0.004 	-0.008 	0.004 
0.082 	0.052 	0.064 
0.028 	0.051 	0.007 
-0.030 	-0.006 	-0.034 
0.048 	0.032 	0.046 
0.055 	0.080 	0.070 
-0.020 	0.009 	0.021 
0.028 	0.011 	0.038 
0.098 	0.071 	0.076 
0.005 	0.038 	-0.014 
0.005 	-0.009 	-0.014 
0.090 	0.055 	0.071 
0.037 	0.048 	0.055 
-0.019 	-0.002 	0.009 
0.062 	0.040 	0.064 
0.072 	0.083 	0.071 
-0.003 	0.020 	-0.029 
0.034 	0.026 	-0.010 
0.088 	0.085 	0.058 
0.009 	0.045 	-0.008 
0.008 	0.006 	-0.018 
0.125 	0.074 	0.054 
0.039 	0.063 	0.019 
0.000 	0.009 	-0.037 
0.063 	0.045 	0.025 
0.075 	0.074 	0.031 
-0.015 	0.018 	0.001 
0.031 	0.020 	0.025 
0.099 	0.082 	0.087 
0.016 	0.040 	0.026 
0.004 	0.006 	0.016 
0.104 	0.074 	0.093 
0.056 	0.069 	0.071 
0.003 	0.008 	0.012 
0.078 	0.045 	0.064 
0.103 	0.082 	0.054 
0.007 	0.021 	-0.005 
0.038 	0.021 	0.016 
0.103 	0.103 	0.082 
0.025 	0.055 	0.047 
0.016 	0.015 	0.034 
0.104 	0.071 	0.099 
0.051 	0.074 	0.047 
-0.010 	0.007 	0.017 
0.068 	0.048 	0.078 
0.084 	0.085 	0.110 
-0.007 	0.031 	0.040 
0.044 	0.030 	0.057 
0.134 	0.095 	0.095 
0.033 	0.044 	0.020 
0.001 	0.006 	-0.011 
0.105 	0.070 	0.056 
0.047 	0.079 	0.027 
-0.006 	0.019 	0.013 
0.088 	0.053 	0.078 
0.082 	0.102 	0.103 
0.004 	0.037 	0.015 
0.040 	0.032 	0.049 
0.118 	0.083 	0.098 
0.011 	0.055 	0.033 
0.006 	0.018 	0.024 
0.111 	0.078 	0.085 
0.046 	0.073 	0.063 
-0.020 	0.010 	0.012 
0.060 	0.036 	0.081 
0.074 	0.084 	0.079 
-0.007 	0.021 	0.008 
0.020 	0.027 	0.044 
0.101 	0.074 	0.095 
0.005 	0.045 	0.016 
-0.008 	-0.005 	0.024 
0.088 	0.063 	0.094 
0.044 	0.054 	0.078 
-0.014 	0.004 	0.019 
0.042 	0.018 	0.090 
0.057 	0.075 	0.082 
-0.021 	0.006 	0.011 
0.016 	0.008 	0.034 
0.087 	0.069 	0.117 
-0.001 	0.039 	0.055 
-0.014 	-0.012 	0.027 
0.076 	0.051 	0.096 
0.025 	0.053 	0.046 
-0.028 	-0.017 	-0.028 
0.030 	0.029 	0.024 
0.053 	0.073 	0.058 
-0.021 	0.008 	0.002 
0.025 	-0.003 	0.034 
0.101 	0.069 	0.077 
0.021 	0.026 	0.016 
-0.007 	-0.008 	-0.002 
0.071 	0.052 	0.058 
0.016 	0.061 	0.021 
-0.028 	-0.008 	0.001 
0.031 	0.019 	0.060 
0.057 	0.057 	0.073 
-0.036 	0.009 	-0.016 
-0.007 	-0.012 	0.010 
0.054 	0.056 	0.043 
-0.008 	0.024 	-0.020 
-0.020 	-0.006 	-0.031 
0.060 	0.049 	0.066 
0.033 	0.048 	0.054 
-0.038 	-0.020 	0.002 
0.043 	0.017 	0.051 
0.063 	0.053 	0.077 
-0.009 	0.008 	0.006 
0.010 	-0.008 	0.033 
0.082 	0.072 	0.079 
0.008 	0.023 	0.025 
-0.009 	-0.003 	-0.015 
0.070 	0.054 	0.061 
0.030 	0.055 	0.037 
-0.024 	-0.006 	-0.030 
0.054 	0.011 	0.037 
0.074 	0.059 	0.056 
-0.010 	-0.011 	-0.017 
0.011 	-0.008 	0.008 
0.083 	0.050 	0.071 
0.009 	0.026 	0.030 
-0.008 	-0.014 	0.017 
0.084 	0.037 	0.076 
0.053 	0.047 	0.061 
-0.015 	-0.003 	-0.004 
0.041 	0.015 	0.050 
0.058 	0.078 	0.071 
-0.011 	0.004 	0.013 
0.019 	0.011 	0.038 
0.103 	0.062 	0.105 
0.031 	0.028 	0.032 
-0.003 	-0.023 	0.005 
0.086 	0.031 	0.048 
0.028 	0.053 	0.034 
-0.016 	0.000 	-0.004 
0.027 	0.028 	0.064 
0.086 	0.071 	0.098 
0.001 	0.016 	0.038 
0.024 	0.002 	0.045 
0.103 	0.062 	0.097 
0.018 	0.030 	0.039 
-0.007 	-0.005 	0.014 
0.072 	0.048 	0.072 
0.056 	0.063 	0.054 
-0.004 	-0.021 	0.014 
0.058 	0.018 	0.059 
0.086 	0.065 	0.070 
-0.006 	0.027 	-0.016 
0.006 	0.003 	0.013 
0.098 	0.072 	0.059 
0.018 	0.045 	0.023 
0.008 	0.004 	-0.004 
0.094 	0.037 	0.068 
0.057 	0.064 	0.041 
-0.015 	-0.002 	-0.012 
0.056 	0.020 	0.021 
0.084 	0.066 	0.037 
0.010 	0.006 	-0.030 
0.027 	0.005 	0.000 
0.109 	0.068 	0.054 
0.004 	0.046 	0.016 
-0.009 	-0.002 	-0.004 
0.093 	0.051 	0.069 
0.060 	0.073 	0.047 
-0.011 	0.011 	-0.010 
0.054 	0.026 	0.041 
0.073 	0.073 	0.063 
-0.006 	0.021 	0.013 
0.008 	0.010 	0.047 
0.098 	0.075 	0.105 
0.024 	0.046 	0.045 
0.002 	-0.015 	0.009 
0.102 	0.054 	0.059 
0.045 	0.066 	0.043 
-0.033 	0.011 	-0.012 
0.029 	0.031 	0.057 
0.071 	0.088 	0.087 
0.002 	0.025 	0.029 
0.012 	0.010 	0.023 
0.101 	0.064 	0.070 
0.022 	0.038 	0.011 
-0.017 	-0.004 	-0.010 
0.063 	0.056 	0.064 
0.040 	0.072 	0.063 
-0.016 	0.002 	0.009 
0.036 	0.019 	0.070 
0.081 	0.073 	0.072 
-0.015 	0.021 	0.006 
0.011 	0.000 	0.000 
0.060 	0.073 	0.075 
0.008 	0.032 	0.026 
-0.013 	-0.017 	-0.012 
0.079 	0.037 	0.077 
0.046 	0.045 	0.053 
-0.006 	-0.017 	-0.003 
0.033 	0.010 	0.034 
0.073 	0.056 	0.064 
-0.030 	0.003 	-0.015 
-0.007 	-0.016 	0.011 
0.062 	0.058 	0.076 
0.003 	0.039 	0.055 
-0.026 	0.002 	0.016 
0.053 	0.045 	0.096 
0.035 	0.060 	0.061 
-0.033 	-0.008 	0.002 
0.035 	0.030 	0.046 
0.062 	0.070 	0.080 
-0.019 	0.024 	0.023 
-0.014 	-0.008 	0.047 
0.079 	0.070 	0.135 
0.000 	0.051 	0.077 
-0.018 	0.000 	0.027 
0.049 	0.041 	0.075 
0.034 	0.067 	0.046 
-0.036 	-0.002 	-0.004 
0.027 	0.023 	0.045 
0.070 	0.081 	0.086 
-0.021 	0.017 	0.027 
0.000 	0.005 	0.027 
0.082 	0.070 	0.079 
0.012 	0.039 	0.028 
-0.021 	-0.006 	0.012 
0.059 	0.063 	0.073 
0.029 	0.072 	0.067 
-0.031 	0.007 	0.022 
0.032 	0.026 	0.067 
0.085 	0.081 	0.092 
-0.007 	0.018 	0.012 
0.009 	0.007 	0.011 
0.062 	0.071 	0.065 
0.016 	0.056 	0.011 
-0.019 	-0.006 	0.007 
0.082 	0.043 	0.076 
0.070 	0.061 	0.086 
-0.003 	-0.012 	0.018 
0.044 	0.020 	0.053 
0.082 	0.075 	0.065 
-0.003 	0.025 	0.007 
0.014 	0.017 	0.017 
0.114 	0.074 	0.077 
0.041 	0.043 	0.048 
-0.007 	-0.012 	0.023 
0.096 	0.043 	0.073 
0.066 	0.073 	0.045 
-0.004 	0.003 	-0.016 
0.046 	0.032 	0.037 
0.104 	0.074 	0.074 
0.006 	0.021 	0.010 
0.018 	0.001 	0.018 
0.101 	0.070 	0.059 
0.024 	0.043 	0.036 
0.001 	-0.002 	-0.011 
0.088 	0.042 	0.058 
0.082 	0.065 	0.038 
-0.005 	-0.003 	-0.007 
0.071 	0.022 	0.048 
0.105 	0.091 	0.095 
0.001 	0.041 	0.016 
0.015 	0.023 	0.029 
0.116 	0.065 	0.070 
0.030 	0.060 	0.014 
0.003 	-0.004 	-0.032 
0.103 	0.054 	0.035 
0.078 	0.082 	0.040 
0.000 	0.020 	-0.011 
0.052 	0.031 	0.060 
0.117 	0.077 	0.087 
0.009 	0.015 	0.019 
0.026 	-0.004 	0.007 
0.104 	0.069 	0.076 
0.033 	0.057 	0.021 
-0.011 	-0.006 	-0.008 
0.081 	0.048 	0.062 
0.068 	0.060 	0.058 
-0.004 	0.008 	0.003 
0.053 	0.018 	0.062 
0.106 	0.078 	0.067 
0.010 	0.022 	-0.007 
0.014 	0.001 	0.000 
0.100 	0.072 	0.078 
0.049 	0.039 	0.010 
0.003 	-0.005 	-0.019 
0.105 	0.037 	0.046 
0.066 	0.067 	0.041 
-0.013 	0.005 	-0.020 
0.050 	0.018 	0.031 
0.096 	0.068 	0.084 
0.007 	0.017 	0.027 
0.019 	-0.005 	0.044 
0.088 	0.064 	0.109 
0.027 	0.041 	0.069 
-0.008 	-0.005 	0.016 
0.065 	0.032 	0.080 
0.078 	0.067 	0.059 
-0.022 	-0.008 	0.006 
0.034 	0.011 	0.036 
0.085 	0.063 	0.119 
0.004 	0.025 	0.039 
-0.003 	0.001 	0.040 
0.082 	0.070 	0.111 
0.023 	0.055 	0.059 
-0.005 	-0.021 	0.022 
0.055 	0.042 	0.089 
0.040 	0.064 	0.059 
-0.036 	-0.003 	-0.004 
0.020 	0.016 	0.046 
0.051 	0.070 	0.080 
-0.009 	0.019 	0.007 
-0.002 	-0.014 	-0.003 
0.067 	0.043 	0.063 
0.010 	0.043 	0.021 
-0.040 	-0.018 	-0.001 
0.028 	0.043 	0.063 
0.034 	0.061 	0.070 
-0.023 	0.005 	0.004 
0.015 	0.014 	0.034 
0.054 	0.068 	0.054 
-0.028 	0.023 	-0.015 
-0.015 	-0.006 	-0.007 
0.060 	0.053 	0.063 
0.004 	0.040 	0.015 
-0.037 	-0.020 	0.004 
0.037 	0.020 	0.074 
0.031 	0.057 	0.071 
-0.041 	-0.002 	-0.013 
0.013 	0.008 	0.024 
0.059 	0.083 	0.052 
-0.025 	0.025 	-0.011 
-0.019 	0.000 	-0.008 
0.047 	0.060 	0.061 
-0.003 	0.051 	0.021 
-0.048 	-0.002 	-0.009 
0.051 	0.042 	0.063 
0.044 	0.077 	0.077 
-0.027 	0.001 	0.015 
0.027 	0.012 	0.056 
0.063 	0.068 	0.124 
-0.024 	0.024 	0.023 
-0.025 	0.000 	0.039 
0.047 	0.063 	0.075 
0.007 	0.044 	0.044 
-0.026 	0.001 	-0.009 
0.047 	0.045 	0.051 
0.057 	0.078 	0.044 
-0.038 	0.017 	-0.008 
0.018 	0.022 	0.036 
0.074 	0.084 	0.079 
-0.001 	0.028 	0.009 
0.008 	-0.003 	0.009 
0.085 	0.059 	0.079 
0.022 	0.059 	0.022 
-0.023 	0.010 	-0.009 
0.046 	0.058 	0.031 
0.051 	0.084 	0.035 
-0.020 	0.016 	-0.030 
0.031 	0.014 	0.035 
0.096 	0.064 	0.082 
0.010 	0.017 	0.022 
0.009 	0.004 	0.001 
0.081 	0.059 	0.073 
0.034 	0.056 	0.024 
-0.020 	-0.010 	-0.009 
0.067 	0.033 	0.072 
0.070 	0.064 	0.083 
-0.011 	0.010 	-0.005 
0.042 	0.013 	0.043 
0.098 	0.077 	0.087 
-0.005 	0.034 	0.007 
0.004 	0.000 	0.023 
0.097 	0.063 	0.083 
0.030 	0.052 	0.038 
-0.013 	0.012 	-0.008 
0.072 	0.036 	0.070 
0.065 	0.075 	0.089 
-0.011 	0.009 	0.015 
0.048 	0.014 	0.042 
0.102 	0.074 	0.114 
0.015 	0.027 	0.020 
0.008 	0.005 	0.037 
0.122 	0.070 	0.111 
0.049 	0.061 	0.072 
0.000 	-0.002 	0.026 
0.080 	0.029 	0.082 
0.097 	0.080 	0.077 
-0.002 	0.013 	0.001 
0.036 	0.029 	0.026 
0.109 	0.088 	0.076 
0.018 	0.049 	0.008 
0.020 	0.006 	0.021 
0.137 	0.076 	0.086 
0.058 	0.051 	0.048 
0.001 	-0.005 	-0.017 
0.081 	0.052 	0.040 
0.080 	0.069 	0.068 
-0.013 	0.006 	-0.005 
0.035 	0.007 	0.040 
0.125 	0.061 	0.102 
0.030 	0.012 	0.034 
0.017 	-0.011 	0.008 
0.115 	0.051 	0.073 
0.044 	0.053 	0.037 
0.005 	-0.004 	0.010 
0.097 	0.046 	0.055 
0.094 	0.058 	0.080 
-0.004 	0.006 	0.001 
0.027 	0.018 	0.030 
0.113 	0.077 	0.060 
0.012 	0.031 	0.021 
0.016 	-0.005 	0.011 
0.104 	0.062 	0.090 
0.054 	0.051 	0.053 
-0.001 	-0.013 	-0.001 
0.090 	0.026 	0.059 
0.080 	0.056 	0.064 
0.001 	0.008 	0.002 
0.031 	0.017 	0.029 
0.123 	0.067 	0.075 
0.008 	0.026 	0.021 
0.009 	-0.009 	0.021 
0.097 	0.063 	0.061 
0.030 	0.060 	0.054 
-0.008 	0.001 	0.006 
0.059 	0.025 	0.060 
0.082 	0.053 	0.045 
-0.009 	0.003 	-0.018 
0.023 	0.017 	0.018 
0.083 	0.074 	0.065 
-0.004 	0.027 	0.019 
-0.008 	-0.012 	0.022 
0.077 	0.054 	0.073 
0.029 	0.039 	0.026 
-0.005 	-0.012 	-0.025 
0.048 	0.031 	0.031 
0.063 	0.071 	0.035 
-0.028 	0.012 	-0.001 
0.018 	0.011 	0.032 
0.083 	0.072 	0.089 
0.008 	0.014 	0.030 
-0.010 	-0.014 	0.023 
0.061 	0.045 	0.098 
0.013 	0.043 	0.044 
-0.031 	-0.016 	0.020 
0.051 	0.035 	0.079 
0.063 	0.058 	0.075 
-0.019 	0.013 	0.004 
0.021 	-0.001 	0.037 
0.081 	0.073 	0.052 
-0.009 	0.035 	-0.002 
-0.023 	0.005 	-0.014 
0.055 	0.056 	0.064 
0.021 	0.066 	0.029 
-0.033 	-0.007 	-0.004 
0.055 	0.034 	0.049 
0.065 	0.067 	0.052 
-0.022 	0.003 	-0.007 
0.012 	0.014 	0.035 
0.096 	0.076 	0.078 
-0.007 	0.033 	0.021 
-0.010 	-0.002 	0.022 
0.071 	0.057 	0.103 
0.035 	0.069 	0.056 
-0.031 	-0.003 	0.004 
0.043 	0.021 	0.074 
0.097 	0.079 	0.122 
-0.001 	0.034 	0.047 
-0.010 	-0.001 	0.029 
0.073 	0.069 	0.093 
0.014 	0.067 	0.050 
-0.025 	0.005 	0.010 
0.055 	0.067 	0.083 
0.063 	0.080 	0.078 
-0.025 	0.011 	-0.003 
0.023 	0.020 	0.034 
0.079 	0.080 	0.080 
-0.024 	0.035 	0.021 
-0.009 	0.017 	0.028 
0.057 	0.072 	0.117 
0.012 	0.056 	0.061 
-0.022 	-0.010 	0.010 
0.073 	0.046 	0.063 
0.043 	0.064 	0.051 
-0.022 	0.012 	-0.031 
0.017 	0.020 	0.030 
0.094 	0.092 	0.068 
-0.006 	0.030 	0.013 
-0.008 	-0.002 	-0.005 
0.081 	0.070 	0.057 
0.019 	0.068 	-0.002 
-0.029 	0.014 	-0.050 
0.048 	0.053 	0.037 
0.051 	0.080 	0.038 
-0.031 	0.013 	-0.005 
0.013 	0.028 	0.033 
0.058 	0.079 	0.067 
-0.006 	0.039 	0.005 
-0.001 	0.000 	0.001 
0.078 	0.078 	0.065 
0.038 	0.064 	0.041 
-0.012 	0.006 	0.005 
0.063 	0.040 	0.079 
0.076 	0.088 	0.077 
-0.021 	0.015 	0.031 
0.036 	0.037 	0.063 
0.096 	0.080 	0.124 
0.004 	0.028 	0.042 
0.005 	0.004 	0.029 
0.095 	0.073 	0.078 
0.030 	0.062 	0.052 
-0.012 	0.004 	-0.001 
0.060 	0.051 	0.066 
0.084 	0.084 	0.056 
-0.011 	0.017 	-0.009 
0.037 	0.016 	0.023 
0.099 	0.085 	0.060 
0.016 	0.031 	0.010 
0.008 	0.008 	0.007 
0.107 	0.069 	0.087 
0.034 	0.062 	0.040 
-0.006 	-0.001 	0.001 
0.071 	0.039 	0.037 
0.082 	0.071 	0.037 
-0.007 	0.018 	-0.043 
0.024 	0.035 	0.005 
0.086 	0.087 	0.058 
0.020 	0.029 	0.031 
0.021 	-0.016 	0.023 
0.120 	0.044 	0.088 
0.053 	0.043 	0.025 
-0.014 	-0.023 	-0.007 
0.061 	0.022 	0.053 
0.053 	0.050 	0.061 
-0.016 	-0.010 	-0.005 
0.025 	-0.009 	0.031 
0.102 	0.055 	0.067 
0.010 	0.011 	0.013 
0.007 	-0.023 	0.011 
0.094 	0.051 	0.076 
0.034 	0.046 	0.046 
-0.015 	-0.019 	0.023 
0.080 	0.020 	0.091 
0.063 	0.065 	0.078 
-0.006 	-0.001 	0.011 
0.030 	-0.006 	0.047 
0.101 	0.050 	0.092 
0.016 	0.021 	0.027 
0.002 	-0.022 	0.028 
0.098 	0.049 	0.088 
0.031 	0.028 	0.042 
-0.016 	-0.019 	0.002 
0.067 	0.017 	0.068 
0.074 	0.070 	0.063 
-0.012 	-0.012 	0.015 
0.036 	-0.008 	0.027 
0.080 	0.057 	0.075 
0.007 	0.019 	0.017 
-0.010 	-0.016 	0.021 
0.089 	0.058 	0.079 
0.034 	0.043 	0.055 
-0.009 	-0.018 	0.006 
0.063 	0.021 	0.064 
0.083 	0.063 	0.060 
-0.014 	0.000 	-0.016 
0.029 	-0.001 	0.021 
0.077 	0.073 	0.072 
0.004 	0.020 	0.021 
-0.004 	-0.016 	0.010 
0.115 	0.046 	0.078 
0.035 	0.047 	0.034 
-0.011 	-0.015 	-0.018 
0.049 	0.028 	0.037 
0.057 	0.069 	0.064 
-0.022 	0.012 	-0.002 
0.014 	0.006 	0.052 
0.082 	0.066 	0.086 
0.005 	0.009 	0.021 
0.001 	-0.020 	-0.009 
0.086 	0.059 	0.064 
0.033 	0.052 	0.050 
-0.019 	-0.014 	0.017 
0.066 	0.026 	0.083 
0.066 	0.070 	0.107 
-0.008 	0.011 	0.009 
0.022 	0.025 	0.038 
0.087 	0.081 	0.083 
-0.003 	0.040 	0.010 
0.001 	-0.003 	0.004 
0.087 	0.068 	0.058 
0.027 	0.059 	0.026 
-0.023 	0.011 	-0.030 
0.051 	0.043 	0.049 
0.063 	0.087 	0.048 
-0.019 	0.022 	0.007 
0.036 	0.015 	0.023 
0.090 	0.076 	0.072 
-0.002 	0.030 	0.018 
-0.019 	-0.001 	0.015 
0.084 	0.060 	0.072 
0.014 	0.081 	0.034 
-0.022 	0.008 	0.002 
0.063 	0.036 	0.054 
0.063 	0.067 	0.061 
-0.027 	0.015 	-0.002 
0.020 	0.008 	0.044 
0.067 	0.086 	0.083 
-0.008 	0.044 	0.023 
-0.007 	0.013 	0.016 
0.064 	0.061 	0.078 
0.035 	0.059 	0.034 
-0.024 	-0.006 	-0.008 
0.050 	0.044 	0.036 
0.050 	0.083 	0.050 
-0.020 	0.027 	0.000 
0.016 	0.033 	0.047 
0.084 	0.084 	0.085 
0.000 	0.042 	0.009 
0.000 	0.003 	-0.006 
0.081 	0.060 	0.068 
0.040 	0.069 	0.041 
-0.028 	0.010 	0.012 
0.054 	0.036 	0.103 
0.059 	0.085 	0.092 
-0.013 	0.009 	0.038 
0.023 	0.010 	0.055 
0.092 	0.069 	0.088 
0.007 	0.037 	0.015 
-0.014 	-0.006 	0.015 
0.098 	0.064 	0.090 
0.043 	0.069 	0.064 
-0.015 	0.000 	0.007 
0.054 	0.050 	0.067 
0.081 	0.077 	0.076 
-0.015 	0.027 	0.008 
0.020 	0.017 	0.052 
0.116 	0.094 	0.082 
0.011 	0.048 	0.021 
-0.004 	0.005 	0.007 
0.079 	0.059 	0.087 
0.040 	0.063 	0.041 
-0.018 	0.003 	0.001 
0.070 	0.027 	0.066 
0.091 	0.063 	0.103 
-0.003 	0.001 	0.004 
0.033 	-0.008 	0.045 
0.112 	0.080 	0.091 
0.009 	0.051 	0.029 
0.001 	0.008 	0.003 
0.096 	0.066 	0.087 
0.053 	0.053 	0.043 
-0.020 	-0.009 	-0.023 
0.072 	0.026 	0.032 
0.077 	0.081 	0.026 
-0.010 	0.010 	-0.030 
0.027 	0.020 	0.012 
0.099 	0.067 	0.070 
0.022 	0.041 	0.014 
0.002 	-0.021 	-0.004 
0.104 	0.052 	0.054 
0.056 	0.055 	0.027 
-0.019 	0.001 	-0.049 
0.040 	0.043 	0.027 
0.076 	0.086 	0.056 
-0.014 	0.004 	0.000 
0.038 	-0.002 	0.021 
0.127 	0.060 	0.089 
0.022 	0.026 	0.031 
0.000 	-0.014 	0.019 
0.095 	0.053 	0.106 
0.041 	0.053 	0.069 
-0.010 	-0.010 	0.006 
0.051 	0.032 	0.054 
0.086 	0.069 	0.074 
-0.008 	0.010 	0.017 
0.030 	0.000 	0.051 
0.091 	0.069 	0.093 
0.025 	0.028 	0.039 
0.006 	-0.003 	0.012 
0.082 	0.052 	0.078 
0.045 	0.078 	0.052 
-0.015 	-0.005 	-0.008 
0.048 	0.038 	0.035 
0.078 	0.064 	0.069 
-0.009 	0.002 	0.004 
0.029 	-0.002 	0.040 
0.089 	0.064 	0.080 
0.014 	0.038 	0.053 
0.004 	-0.003 	0.009 
0.078 	0.063 	0.076 
0.042 	0.059 	0.052 
-0.017 	-0.002 	-0.012 
0.048 	0.023 	0.038 
0.068 	0.080 	0.060 
-0.006 	0.025 	-0.001 
0.017 	0.011 	0.024 
0.098 	0.066 	0.089 
0.013 	0.041 	0.027 
-0.005 	-0.010 	0.015 
0.097 	0.054 	0.051 
0.037 	0.047 	0.037 
-0.024 	-0.006 	-0.019 
0.030 	0.022 	0.038 
0.050 	0.070 	0.056 
-0.019 	0.017 	0.001 
0.022 	0.002 	0.012 
0.097 	0.073 	0.072 
0.008 	0.041 	0.023 
-0.018 	-0.002 	0.025 
0.064 	0.057 	0.130 
0.030 	0.060 	0.080 
-0.026 	-0.004 	0.033 
0.040 	0.037 	0.075 
0.064 	0.079 	0.076 
-0.026 	0.025 	0.000 
0.004 	0.011 	0.026 
0.093 	0.073 	0.063 
-0.003 	0.035 	0.017 
-0.008 	-0.004 	0.001 
0.067 	0.047 	0.075 
0.035 	0.060 	0.038 
-0.029 	0.002 	0.007 
0.030 	0.044 	0.032 
0.051 	0.085 	0.048 
-0.032 	0.017 	-0.017 
-0.007 	0.012 	0.021 
0.073 	0.071 	0.074 
-0.008 	0.034 	0.018 
-0.024 	0.003 	-0.004 
0.059 	0.061 	0.078 
0.024 	0.063 	0.040 
-0.031 	0.004 	-0.002 
0.040 	0.024 	0.052 
0.065 	0.073 	0.049 
-0.027 	0.013 	-0.014 
-0.001 	0.008 	0.000 
0.061 	0.080 	0.067 
0.000 	0.045 	0.017 
-0.029 	-0.010 	0.013 
0.074 	0.052 	0.087 
0.032 	0.063 	0.060 
-0.030 	-0.007 	-0.014 
0.037 	0.028 	0.054 
0.054 	0.075 	0.078 
-0.027 	0.022 	0.022 
0.009 	0.014 	0.042 
0.093 	0.069 	0.074 
0.001 	0.026 	0.022 
-0.021 	0.000 	-0.005 
0.068 	0.045 	0.074 
0.039 	0.067 	0.060 
-0.033 	-0.001 	0.013 
0.043 	0.027 	0.052 
0.082 	0.082 	0.094 
-0.015 	0.019 	-0.011 
0.018 	-0.002 	0.021 
0.098 	0.068 	0.076 
0.011 	0.049 	0.023 
-0.012 	-0.005 	0.006 
0.080 	0.044 	0.104 
0.046 	0.060 	0.074 
-0.020 	-0.011 	0.010 
0.052 	0.011 	0.065 
0.075 	0.065 	0.081 
-0.019 	0.003 	0.019 
0.016 	0.002 	0.029 
0.082 	0.070 	0.088 
0.011 	0.038 	0.030 
-0.012 	-0.011 	0.002 
0.087 	0.055 	0.060 
0.053 	0.061 	0.063 
-0.016 	-0.007 	0.003 
0.045 	0.027 	0.058 
0.098 	0.064 	0.074 
-0.001 	0.000 	0.006 
0.017 	-0.004 	0.013 
0.082 	0.066 	0.076 
0.017 	0.038 	0.031 
0.003 	-0.010 	0.010 
0.090 	0.049 	0.062 
0.058 	0.066 	0.034 
0.003 	-0.005 	0.003 
0.061 	0.017 	0.037 
0.083 	0.059 	0.078 
0.011 	0.015 	0.023 
0.022 	0.004 	0.048 
0.110 	0.066 	0.099 
0.018 	0.036 	0.037 
0.002 	-0.017 	-0.009 
0.087 	0.041 	0.048 
0.059 	0.055 	0.030 
-0.010 	-0.004 	-0.004 
0.071 	0.024 	0.061 
0.082 	0.080 	0.079 
0.013 	0.020 	0.021 
0.033 	0.008 	0.042 
0.116 	0.065 	0.105 
0.031 	0.044 	0.031 
-0.004 	-0.006 	0.027 
0.087 	0.055 	0.081 
0.062 	0.063 	0.063 
-0.015 	0.008 	0.007 
0.052 	0.033 	0.066 
0.101 	0.088 	0.072 
0.004 	0.024 	0.020 
0.031 	0.009 	0.045 
0.104 	0.065 	0.090 
0.025 	0.038 	0.030 
-0.008 	-0.011 	0.013 
0.082 	0.046 	0.072 
0.045 	0.062 	0.059 
-0.008 	-0.001 	0.003 
0.046 	0.028 	0.055 
0.103 	0.076 	0.062 
0.001 	0.015 	-0.010 
0.025 	0.005 	0.010 
0.109 	0.079 	0.058 
0.022 	0.042 	0.016 
-0.007 	-0.003 	-0.004 
0.090 	0.060 	0.066 
0.066 	0.068 	0.026 
-0.019 	0.001 	-0.029 
0.052 	0.018 	-0.002 
0.089 	0.084 	0.025 
-0.017 	0.016 	-0.036 
0.002 	0.014 	0.011 
0.078 	0.078 	0.083 
0.011 	0.053 	0.020 
-0.008 	-0.002 	-0.005 
0.080 	0.058 	0.031 
0.044 	0.069 	0.016 
-0.026 	0.004 	-0.026 
0.033 	0.036 	0.041 
0.064 	0.084 	0.071 
-0.020 	0.018 	0.011 
0.017 	0.008 	0.015 
0.103 	0.058 	0.093 
0.019 	0.048 	0.025 
-0.014 	-0.006 	0.017 
0.068 	0.047 	0.106 
